Date,NIFTY 50,NIFTY AUTO,NIFTY MEDIA,NIFTY METALS,NIFTY IT,NIFTY RURAL
12_05_2026_10_35,23605.3,26555.3,1411.85,12992.8,28254.8,15203
12_05_2026_10_40,23627.6,26622.2,1414.15,13072.3,28286.6,15218.5
12_05_2026_10_45,23603.2,26571,1412.15,13058.7,28253.8,15196
12_05_2026_10_50,23605.2,26564.6,1411.95,13050.8,28273.8,15191.1
12_05_2026_10_55,23614.7,26583.1,1412.1,13064.3,28295.6,15199.5
12_05_2026_11_00,23590.6,26541.9,1411.55,13035.7,28294.8,15177.1
12_05_2026_11_05,23590.4,26531.2,1411.65,13034.5,28284.8,15172.5
12_05_2026_11_10,23589.3,26526.8,1412.1,13017.1,28249.8,15165.1
12_05_2026_11_15,23608.1,26502.9,1416.55,13028.5,28268.3,15168.9
12_05_2026_11_20,23589.6,26534.3,1415.75,13011.3,28261.2,15167.4
12_05_2026_11_25,23588.9,26584.8,1415.2,13019,28232.9,15171.5
12_05_2026_11_30,23597.2,26576.1,1413.75,13009.5,28272.8,15171.8
12_05_2026_11_35,23598,26573.9,1415.65,13008.8,28298.1,15172.8
12_05_2026_11_40,23602.7,26593,1416.8,13011.1,28274.2,15179.7
12_05_2026_11_45,23594.7,26586.7,1413.65,12986.8,28275.2,15175.3
12_05_2026_11_50,23600.1,26586.9,1413.1,12989,28278.4,15181.7
12_05_2026_11_55,23597.5,26564.6,1413.7,12975,28307.7,15174.8
12_05_2026_12_00,23586.3,26565.7,1413.55,12963.3,28184.7,15174.9
12_05_2026_12_05,23558.1,26532.9,1414.25,12959.8,28178,15156.5
12_05_2026_12_10,23557.8,26502.2,1414.35,12956.2,28168.1,15157.7
12_05_2026_12_15,23572.9,26522.4,1414.7,12970.5,28159.2,15163.1
12_05_2026_12_20,23566.5,26532.1,1413.95,12952.3,28169.9,15172.6
12_05_2026_12_25,23557.3,26509.8,1413.65,12937.5,28188.6,15159.6
12_05_2026_12_30,23522.3,26479,1410,12909.6,28242.6,15129.8
12_05_2026_12_35,23516.2,26452.2,1409.4,12907.3,28235.6,15124.8
12_05_2026_12_40,23526.2,26485.7,1410.25,12923.5,28275.4,15136.7
12_05_2026_12_45,23526.8,26476.1,1407.05,12928.7,28276.3,15135.8
12_05_2026_12_50,23513.3,26462.1,1407.3,12923,28264.8,15129.7
12_05_2026_12_55,23524.6,26484.3,1408.4,12932.4,28277.9,15131.4
12_05_2026_13_00,23530.6,26443.3,1408.2,12940,28305.1,15127.6
12_05_2026_13_05,23510.8,26417.6,1406.95,12921.2,28306.4,15111
12_05_2026_13_10,23536.8,26435.3,1406.1,12940,28362.8,15122.8
12_05_2026_13_15,23542.8,26446.5,1407.25,12941.5,28351.9,15129.5
12_05_2026_13_20,23527.6,26425.9,1402.7,12934.4,28323.9,15121.7
12_05_2026_13_25,23531.1,26458.3,1405.1,12947,28315.8,15126.4
12_05_2026_13_30,23529.4,26428.3,1405.65,12941.5,28320,15119.3
12_05_2026_13_35,23514,26370.7,1403.65,12931.4,28302.6,15103
12_05_2026_13_40,23506.8,26349.3,1404.35,12928.6,28276.6,15093.1
12_05_2026_13_45,23513.4,26385.9,1406.6,12928.4,28264.8,15098.4
12_05_2026_13_50,23495.8,26374.7,1406.3,12911.5,28305.1,15094.7
12_05_2026_13_55,23491.5,26351.2,1405.95,12916.3,28273.1,15088.2
12_05_2026_14_00,23481.5,26334.9,1401.35,12906.2,28238.5,15078.2
12_05_2026_14_05,23465,26312.8,1399.85,12903,28240.8,15062.5
12_05_2026_14_10,23457.5,26319.9,1397.85,12895.7,28252.1,15054.1
12_05_2026_14_15,23460.2,26303.7,1399.5,12904.3,28272.6,15053.8
12_05_2026_14_20,23486.2,26351.2,1402.5,12935.2,28318.6,15078.5
12_05_2026_14_25,23468.6,26308.8,1401.65,12927.7,28291.1,15067.8
12_05_2026_14_30,23438.3,26275.3,1400,12902.2,28256.7,15046.6
12_05_2026_14_35,23462.9,26280.8,1400.2,12923,28283.5,15059.5
12_05_2026_14_40,23463.6,26285.2,1401.35,12919.9,28273.4,15065.5
12_05_2026_14_45,23463.8,26274.9,1400.9,12911.2,28262.2,15063.7
12_05_2026_14_50,23433.8,26227.9,1399.45,12904.8,28257.9,15037.8
12_05_2026_14_55,23421.2,26219.7,1397.7,12898,28248.6,15034.3
12_05_2026_15_00,23390.9,26139.7,1394.55,12878.5,28252.4,14996.9
12_05_2026_15_05,23363.6,26102.4,1394.75,12877,28229.4,14979
12_05_2026_15_10,23354.8,26109.4,1393.9,12870.2,28212.4,14979.5
12_05_2026_15_15,23386.6,26158.2,1397.1,12896,28237.2,14998
12_05_2026_15_20,23389.8,26160.2,1398.95,12884.7,28242.3,15006.5
12_05_2026_15_25,23430.6,26207.7,1398.55,12886.6,28269.1,15027.7
13_05_2026_09_15,23405.4,26129.8,1385.8,13025.8,28226.9,15008
13_05_2026_09_20,23437.9,26187.2,1382.55,13061.2,28197.2,15037.2
13_05_2026_09_25,23367.1,26114.3,1383.35,13043.8,28131.3,14990.2
13_05_2026_09_30,23337.9,26002.5,1382.65,13037.3,28103.6,14956.8
13_05_2026_09_35,23276.5,25896.4,1377.35,13008.7,28054.4,14914.1
13_05_2026_09_40,23308.5,25966.2,1388.7,13008.8,28054.5,14943.4
13_05_2026_09_45,23298.8,25880.6,1384.1,13025.3,28038.8,14918.5
13_05_2026_09_50,23367.6,25949.8,1389.05,13061.8,28115.7,14987.5
13_05_2026_09_55,23372.4,25963.2,1387.95,13063.3,28128.6,14990.1
13_05_2026_10_00,23392.4,26026.4,1388,13103,28158.6,15008.3
13_05_2026_10_05,23407.4,26039.8,1388.65,13110.5,28162.3,15011
13_05_2026_10_10,23403.1,25997.2,1391.75,13117.5,28158.1,15005.7
13_05_2026_10_15,23436.1,26058.4,1393.3,13144,28164.2,15032.8
13_05_2026_10_20,23460.8,26103.9,1396.25,13171.3,28197.3,15049.5
13_05_2026_10_25,23452.4,26115,1396.2,13192.3,28166.7,15045
13_05_2026_10_30,23475.9,26159.8,1396.9,13209.3,28163.4,15056.3
13_05_2026_10_35,23429.1,26079.9,1391.25,13195,28075.1,15031.7
13_05_2026_10_40,23464,26067.3,1394.35,13229.2,28126.1,15041.5
13_05_2026_10_45,23445.6,26054.6,1388.3,13219,28143.9,15034.5
13_05_2026_10_50,23440.8,26011.9,1388.95,13225.5,28139.7,15022.1
13_05_2026_10_55,23374.8,25893.9,1385.05,13186,28057.3,14975
13_05_2026_11_00,23402.1,25921.8,1386.2,13211.7,28069.4,14988.8
13_05_2026_11_05,23400.4,25906.9,1387.95,13222.1,28054.9,14988.8
13_05_2026_11_10,23403.9,25925.3,1391.7,13190.6,28084.1,14997.4
13_05_2026_11_15,23409.4,25921.7,1392.95,13204.8,28116.2,15009
13_05_2026_11_20,23409.6,25941.9,1391.45,13209.4,28138.9,15011.8
13_05_2026_11_25,23399,25955.2,1391.55,13201.8,28120.9,15013.8
13_05_2026_11_30,23406.9,25979.2,1390.65,13204.7,28163.3,15020.2
13_05_2026_11_35,23468.5,26035.2,1393.7,13204.7,28197,15061.1
13_05_2026_11_40,23498.6,26051,1393.1,13211,28185.8,15080.5
13_05_2026_11_45,23482.6,26029.3,1391.15,13218.6,28143.6,15068.4
13_05_2026_11_50,23474.5,26006.1,1391.3,13220.8,28133.4,15065.7
13_05_2026_11_55,23466.1,26010.6,1390,13222.5,28072.9,15061.6
13_05_2026_12_00,23486.7,25999.8,1391.3,13249.9,28101.8,15069.4
13_05_2026_12_05,23497.7,26016.5,1394.5,13240.7,28104.4,15077.2
13_05_2026_12_10,23512.8,26073.3,1395.7,13240.4,28167.7,15090.5
13_05_2026_12_15,23497.9,26053.2,1392.75,13246.3,28122.8,15073.3
13_05_2026_12_20,23488.5,26030.2,1395,13234.3,28089.8,15068
13_05_2026_12_25,23491,26048.7,1391.85,13234.8,28066.6,15069.5
13_05_2026_12_30,23478.9,26057.9,1392.2,13240.8,28072,15065.5
13_05_2026_12_35,23465.2,26023.8,1390.95,13226.5,28091.3,15051.5
13_05_2026_12_40,23453.9,26009.3,1389.25,13229.8,28042.7,15039
13_05_2026_12_45,23468.4,26025.9,1391.3,13236.5,28043,15049.3
13_05_2026_12_50,23525.8,26076.7,1394.5,13255.8,28089.6,15081
13_05_2026_12_55,23577.9,26128.5,1398.45,13278.6,28135.2,15111.6
13_05_2026_13_00,23559.3,26079.8,1396.6,13276,28085.3,15097.4
13_05_2026_13_05,23532.4,26059.3,1395.35,13286.2,28033.4,15090.2
13_05_2026_13_10,23538.5,26193.2,1396.25,13295,28054.2,15105.7
13_05_2026_13_15,23505.1,26079.9,1395.55,13273.5,28038.3,15080.8
13_05_2026_13_20,23508.3,26058.2,1396.1,13282.2,28031.8,15078.6
13_05_2026_13_25,23496.8,26042.8,1396.2,13275.5,28007.2,15073.7
13_05_2026_13_30,23533.6,26092.2,1399.2,13294.3,28031.2,15098.2
13_05_2026_13_35,23535.6,26089.6,1399.7,13290.5,28042.7,15096
13_05_2026_13_40,23523.3,26069.6,1398.25,13279.3,28029.6,15086.8
13_05_2026_13_45,23511.8,26045.8,1398.8,13278.3,28023.2,15078.5
13_05_2026_13_50,23508,26039.3,1404.05,13273,27990.5,15076.7
13_05_2026_13_55,23499.8,26026.7,1403.15,13267.6,28018.1,15070.3
13_05_2026_14_00,23490.2,26012.9,1399.6,13261.8,28015.1,15064.8
13_05_2026_14_05,23513,26022.6,1399.95,13281.5,28035.6,15082
13_05_2026_14_10,23516.8,26044.8,1400.3,13287.8,28048.2,15089.5
13_05_2026_14_15,23483.4,26005.3,1401.7,13280.8,28003.7,15072.4
13_05_2026_14_20,23510.6,26031.5,1399.9,13294.2,28017.8,15085.8
13_05_2026_14_25,23491.3,26040.4,1399,13294.5,28002.1,15079.5
13_05_2026_14_30,23498.2,26033.1,1397.3,13332.3,28003.4,15085.8
13_05_2026_14_35,23500.2,26052.2,1396.35,13338.2,27972.8,15093.7
13_05_2026_14_40,23467.5,26017.7,1395.15,13316.5,27985,15074.2
13_05_2026_14_45,23482.8,25995.2,1395,13321.5,27993.7,15075.1
13_05_2026_14_50,23485.1,25996.4,1397.65,13335.8,27999.8,15079.3
13_05_2026_14_55,23479.2,25984.4,1397.2,13324.6,27991.4,15073
13_05_2026_15_00,23418.3,25910.4,1395.1,13281.9,27915.2,15032.1
13_05_2026_15_05,23423.9,25916.9,1396.85,13297.1,27926.2,15033
13_05_2026_15_10,23425.7,25888.9,1395.85,13297.7,27911.7,15029
13_05_2026_15_15,23412.7,25877.2,1395.05,13297.7,27911.1,15019.6
13_05_2026_15_20,23398.2,25864.7,1393.65,13289.8,27899.6,15012
13_05_2026_15_25,23428.7,25939.2,1396.65,13319.7,27924.4,15035.9
14_05_2026_09_15,23550.1,25963.4,1401,13422.2,27676.3,15117.4
14_05_2026_09_20,23569.4,25931.4,1400.6,13476.5,27622.2,15116.8
14_05_2026_09_25,23581.3,25980.3,1405.3,13513.4,27648.7,15130.8
14_05_2026_09_30,23564.3,25967.1,1400.65,13508.4,27537.1,15134.7
14_05_2026_09_35,23524.5,25850.2,1394.2,13539.8,27407.8,15089.6
14_05_2026_09_40,23496.8,25770.3,1389.9,13521.5,27444.4,15054.2
14_05_2026_09_45,23492.7,25714.5,1391.35,13520.2,27403.9,15057
14_05_2026_09_50,23471.4,25613.3,1387.85,13470.2,27370.8,15027
14_05_2026_09_55,23464.4,25636.4,1382.45,13461.5,27344.8,15020.3
14_05_2026_10_00,23482.6,25635.6,1384.9,13456.3,27460.7,15031
14_05_2026_10_05,23484.9,25649.5,1386.2,13458.8,27450.9,15036.3
14_05_2026_10_10,23495.8,25715.7,1386.95,13470.8,27399.5,15053.4
14_05_2026_10_15,23513.7,25738.6,1388.65,13493.8,27376.9,15067.2
14_05_2026_10_20,23494.6,25733.4,1385.95,13485.5,27375.1,15060.8
14_05_2026_10_25,23506.4,25765.6,1385.9,13487.5,27378.1,15072.3
14_05_2026_10_30,23519.1,25787.1,1388.4,13500.3,27380.8,15086.5
14_05_2026_10_35,23529.4,25799.3,1388.85,13526.7,27397.1,15087.8
14_05_2026_10_40,23497.2,25763.4,1385.7,13506.4,27350.3,15071
14_05_2026_10_45,23437.2,25708.4,1383.65,13459.2,27256.6,15042
14_05_2026_10_50,23473,25753.8,1385.25,13490.1,27259.6,15062.1
14_05_2026_10_55,23430.4,25689.8,1382.35,13456,27192.6,15037.2
14_05_2026_11_00,23435.2,25653.4,1380.4,13450.4,27185.4,15027.1
14_05_2026_11_05,23432.1,25637,1378.1,13437.5,27168.3,15019.7
14_05_2026_11_10,23459.2,25691.1,1383.35,13456.2,27187,15042.3
14_05_2026_11_15,23502.9,25696.4,1384.35,13475.2,27255.5,15066.5
14_05_2026_11_20,23543.2,25686.1,1391.15,13480.3,27288.2,15080.8
14_05_2026_11_25,23567.4,25707.8,1390.85,13486,27234,15093.2
14_05_2026_11_30,23604.7,25715.3,1393.75,13508.2,27222.4,15111.7
14_05_2026_11_35,23628.1,25766.2,1393.1,13521.8,27214.1,15130
14_05_2026_11_40,23668.6,25796.6,1402.75,13531,27255.7,15141.7
14_05_2026_11_45,23681.2,25873.7,1402.8,13517.8,27276.9,15163.5
14_05_2026_11_50,23673.8,25899.1,1401.25,13515.6,27256.9,15163.5
14_05_2026_11_55,23684.6,25905.9,1403.25,13541.5,27215.8,15170.8
14_05_2026_12_00,23650.6,25859.7,1399.55,13524.2,27122.5,15156.7
14_05_2026_12_05,23650.7,25840.3,1400.95,13531,27135.2,15152.8
14_05_2026_12_10,23667.4,25864.8,1402.7,13545.2,27147.2,15169.5
14_05_2026_12_15,23681.7,25922.7,1401.5,13547.4,27158.9,15182.6
14_05_2026_12_20,23696.2,25939.5,1401.8,13550.8,27172.3,15196.5
14_05_2026_12_25,23692.7,25950.7,1400.8,13551.5,27138.2,15192.1
14_05_2026_12_30,23682.7,25938.4,1399.8,13540,27131.1,15188.5
14_05_2026_12_35,23677.3,25919.6,1399.55,13538.7,27102.8,15188.5
14_05_2026_12_40,23701.7,25966.9,1403.5,13542.2,27124.9,15208.8
14_05_2026_12_45,23710.6,25966.6,1401.1,13546.1,27148.9,15209.6
14_05_2026_12_50,23684.9,25942.4,1401.9,13532.8,27095.4,15199
14_05_2026_12_55,23689,25928.8,1400.65,13519.2,27105.2,15200.8
14_05_2026_13_00,23738.4,25987.8,1404.6,13544.4,27215.2,15234.8
14_05_2026_13_05,23722.8,25965.2,1404.85,13534.3,27239.2,15229.1
14_05_2026_13_10,23713.6,25979.7,1404.4,13523,27292.7,15218.8
14_05_2026_13_15,23721.2,25978.8,1406.7,13524.3,27366.5,15224.7
14_05_2026_13_20,23710.8,25959.4,1406.15,13509.3,27349.6,15204.5
14_05_2026_13_25,23715.2,25978.8,1404.4,13506.2,27334.2,15206.5
14_05_2026_13_30,23737.8,25981.9,1405.35,13523.8,27357.9,15222.8
14_05_2026_13_35,23739.2,25986.9,1403.2,13536.4,27360.3,15222.3
14_05_2026_13_40,23752.6,25982.1,1406.25,13545.8,27378.7,15225
14_05_2026_13_45,23740.9,25968.2,1404.95,13555.4,27413,15214.7
14_05_2026_13_50,23747.8,25989.8,1404.5,13547.1,27420.3,15220
14_05_2026_13_55,23751.3,26012.2,1404.45,13548,27461.2,15222.1
14_05_2026_14_00,23751.1,26012.8,1405.4,13555,27493.8,15224.2
14_05_2026_14_05,23758.1,26017.2,1408.6,13562.4,27492.1,15227.1
14_05_2026_14_10,23744.6,26014.7,1408.35,13561.1,27473.2,15222.2
14_05_2026_14_15,23724.9,25980,1408.7,13552.6,27471.5,15208
14_05_2026_14_20,23740.2,26026.7,1409.25,13550.1,27455.4,15221.8
14_05_2026_14_25,23755.3,26068.9,1409.45,13572,27454.2,15236
14_05_2026_14_30,23758.8,26067.4,1410.8,13573.7,27469,15244.3
14_05_2026_14_35,23737.8,26049.2,1408.65,13566.3,27423.6,15233.5
14_05_2026_14_40,23730.1,26044.8,1408.7,13557,27412.2,15232.5
14_05_2026_14_45,23694.7,26022.4,1406.25,13536.7,27385.7,15215.5
14_05_2026_14_50,23702.4,26020.1,1407.8,13537.9,27416.9,15215.6
14_05_2026_14_55,23710.2,26046.2,1412,13548.5,27400.4,15227.4
14_05_2026_15_00,23706.2,26046.7,1408.15,13560.3,27394.2,15224.8
14_05_2026_15_05,23672.9,26038.2,1407.6,13549.8,27361.6,15214.4
14_05_2026_15_10,23683.8,26041.7,1407.05,13563.5,27378.3,15217.9
14_05_2026_15_15,23687.3,26057.1,1407.3,13568.5,27357.3,15225.4
14_05_2026_15_20,23696.6,26064.8,1409.6,13563.5,27338.2,15230.5
14_05_2026_15_25,23713.8,26077.6,1411.1,13561.6,27365.6,15235.9
15_05_2026_09_15,23719.1,26178.7,1407.1,13405,27872.3,15216.8
15_05_2026_09_20,23764.9,26098.2,1410.05,13394,28085.5,15208.3
15_05_2026_09_25,23787.9,26135.1,1406.15,13429.4,28083.6,15230.4
15_05_2026_09_30,23749.6,26065.8,1421.7,13370.9,27927.5,15213
15_05_2026_09_35,23770.8,26132.2,1424.75,13400.5,27988.7,15228.3
15_05_2026_09_40,23802.1,26183.6,1415.55,13444,27992.1,15264.8
15_05_2026_09_45,23795.6,26186.8,1425.35,13452,28003.9,15280.1
15_05_2026_09_50,23823.2,26218.8,1427.9,13472.7,28063.2,15298
15_05_2026_09_55,23817.9,26248.5,1429.2,13474.6,28017.6,15303.1
15_05_2026_10_00,23818.3,26186.7,1427.35,13466.9,28033.1,15289.5
15_05_2026_10_05,23787.6,26130.1,1430.5,13463,27933.2,15259.3
15_05_2026_10_10,23800.2,26115.1,1433.35,13468.5,27963.2,15265.1
15_05_2026_10_15,23796.4,26114.5,1438.25,13501.4,27938.9,15269.8
15_05_2026_10_20,23820.5,26146.1,1443.95,13511,27951.8,15280.4
15_05_2026_10_25,23828.2,26169.2,1443.65,13555.4,27915.8,15293.8
15_05_2026_10_30,23815.2,26163.6,1448.4,13515.8,27881.4,15290.2
15_05_2026_10_35,23805.8,26174.2,1453.95,13489.8,27876.2,15283.6
15_05_2026_10_40,23817.1,26198.2,1458.15,13485.3,27921.4,15292.6
15_05_2026_10_45,23827,26201.1,1459.6,13489.3,27956.1,15293.9
15_05_2026_10_50,23830.4,26191.7,1459.3,13496,27962.2,15300.4
15_05_2026_10_55,23829.6,26197.9,1461.9,13500.3,27933.8,15300.7
15_05_2026_11_00,23782.3,26155.2,1463.15,13459.2,27880.7,15270.3
15_05_2026_11_05,23742.8,26089.1,1461.5,13413.2,27812.2,15247.7
15_05_2026_11_10,23743.6,26064.3,1461,13409.7,27772.7,15242.7
15_05_2026_11_15,23742.7,26059.6,1462.7,13419.3,27797.9,15241.7
15_05_2026_11_20,23726.3,26043.5,1462.75,13416.3,27784.3,15227.4
15_05_2026_11_25,23712.7,25997.1,1460.15,13411.9,27785.8,15216.8
15_05_2026_11_30,23716.8,25993.1,1457.45,13400.9,27769.4,15215.9
15_05_2026_11_35,23727,26022.9,1458.65,13386,27780.9,15221.9
15_05_2026_11_40,23721.8,26057.4,1455.8,13388.4,27789,15223.3
15_05_2026_11_45,23726.2,26083.1,1455.85,13392.5,27799.2,15232.3
15_05_2026_11_50,23720.9,26104.8,1459.25,13373.2,27798.7,15230.7
15_05_2026_11_55,23725.6,26113.1,1459.85,13391.3,27794.9,15231.3
15_05_2026_12_00,23754.1,26173.3,1462.1,13404.2,27830.8,15245
15_05_2026_12_05,23755.2,26176.1,1460.95,13419.8,27816.6,15248
15_05_2026_12_10,23751.2,26171.8,1460.25,13420.3,27831.7,15240.8
15_05_2026_12_15,23740.1,26149.3,1459.7,13415.2,27802.2,15236.8
15_05_2026_12_20,23725.5,26113.9,1458.6,13387.8,27787.4,15222.1
15_05_2026_12_25,23720.5,26119.8,1456.9,13376.8,27774.4,15218.1
15_05_2026_12_30,23736.3,26134.4,1457.55,13382.5,27815.1,15229.5
15_05_2026_12_35,23744.3,26145.2,1457.45,13379.1,27842.3,15240.2
15_05_2026_12_40,23767.5,26159.3,1457.65,13398.8,27873,15253.2
15_05_2026_12_45,23783.6,26204.6,1458.75,13401.6,27877.5,15266
15_05_2026_12_50,23782.3,26196.2,1458.25,13403.7,27872.2,15273.8
15_05_2026_12_55,23784.7,26197.2,1458.65,13399.5,27870.8,15273.3
15_05_2026_13_00,23775.4,26168.8,1458.25,13404.9,27840.8,15265
15_05_2026_13_05,23775.4,26143.3,1458.55,13399.7,27865.4,15258.5
15_05_2026_13_10,23780.7,26133.9,1460.75,13405.3,27893.9,15262.3
15_05_2026_13_15,23785.8,26121.8,1460.6,13400.3,27909.6,15263.2
15_05_2026_13_20,23776.1,26135.9,1454.75,13398.8,27882.8,15259.9
15_05_2026_13_25,23776.1,26112.8,1454.75,13401.7,27873.6,15258.2
15_05_2026_13_30,23761.6,26096.3,1453.6,13394.7,27824.8,15247.5
15_05_2026_13_35,23739.7,26056.4,1453.05,13368,27819.8,15233
15_05_2026_13_40,23739.2,26082.9,1451.85,13364.2,27795.6,15238.8
15_05_2026_13_45,23711,26067.7,1450.1,13348,27742.1,15221.2
15_05_2026_13_50,23728.7,26084.3,1448.7,13360,27767.6,15235.1
15_05_2026_13_55,23713.6,26073.3,1446.85,13342.3,27733.7,15227.1
15_05_2026_14_00,23694.9,26040.9,1443.85,13312.2,27701.4,15210.6
15_05_2026_14_05,23713.8,26072.8,1442.6,13334.1,27709.7,15224.3
15_05_2026_14_10,23722.3,26109.9,1441.25,13346.3,27703.1,15230.8
15_05_2026_14_15,23718.1,26097.2,1439.3,13350.7,27701.3,15223.7
15_05_2026_14_20,23706.8,26098.9,1439.7,13335.8,27690.3,15218.7
15_05_2026_14_25,23695.7,26097.8,1439.75,13330,27695.2,15213.4
15_05_2026_14_30,23695.1,26101.1,1438.75,13332.6,27695.7,15217.1
15_05_2026_14_35,23692.6,26097.3,1437.2,13339.5,27699.6,15213.8
15_05_2026_14_40,23690.8,26093.9,1439.05,13327.7,27710.7,15212.3
15_05_2026_14_45,23625.9,26007.7,1432.3,13276.5,27633.9,15172.7
15_05_2026_14_50,23618.7,26009.1,1430.7,13271.5,27660.6,15172.7
15_05_2026_14_55,23646.1,26039,1433.7,13280.8,27713.4,15190
15_05_2026_15_00,23674.2,26095.6,1436.4,13312.5,27738.2,15204.4
15_05_2026_15_05,23647.8,26065.5,1437.3,13310.8,27723.5,15187.2
15_05_2026_15_10,23644.1,26082.8,1437.35,13311.3,27729.9,15182.9
15_05_2026_15_15,23637.2,26088.4,1436.4,13300.6,27670.5,15183
15_05_2026_15_20,23632.8,26069.7,1431.35,13285.5,27696,15173.5
15_05_2026_15_25,23659.3,26095.6,1435.1,13295.3,27676.7,15179.9
18_05_2026_09_15,23400.5,25671.5,1412.85,13137.5,27908.3,14989.7
18_05_2026_09_20,23401.5,25615.1,1412.45,13132.6,27877,14986.8
18_05_2026_09_25,23373.1,25559.6,1413.4,13081.1,27799.2,14971.3
18_05_2026_09_30,23388.2,25620.6,1409.45,13085.3,27759.7,14986.1
18_05_2026_09_35,23358.4,25609.5,1405.75,13065.2,27762.9,14962
18_05_2026_09_40,23371.1,25585.7,1408,13065.2,27802.3,14963.7
18_05_2026_09_45,23342.4,25594.2,1405.35,13031.4,27807.8,14945.4
18_05_2026_09_50,23325.1,25504.3,1402.2,13000.2,27764.3,14924.3
18_05_2026_09_55,23341.2,25540.7,1399.6,12995.5,27792.9,14938.5
18_05_2026_10_00,23361.1,25547.7,1397.2,13020.5,27810.9,14951
18_05_2026_10_05,23350.9,25520.2,1396.5,13045.7,27741.3,14939.8
18_05_2026_10_10,23362.4,25577.9,1397.25,13087.9,27743,14947
18_05_2026_10_15,23384.9,25560.6,1397.8,13094.3,27836.2,14963
18_05_2026_10_20,23381.9,25544.2,1396.45,13072.1,27785.2,14954.2
18_05_2026_10_25,23379.8,25547.8,1393.6,13059.5,27761.9,14948.9
18_05_2026_10_30,23413.7,25588.8,1396.65,13071.3,27822.2,14970.4
18_05_2026_10_35,23429,25577.2,1400.35,13081.1,27949.5,14969.3
18_05_2026_10_40,23417.2,25556.6,1399.75,13054.2,27881.9,14966.2
18_05_2026_10_45,23408.7,25503.8,1398.1,13041.3,27904.5,14948.9
18_05_2026_10_50,23443.7,25546.1,1401.7,13054,28004.1,14976.5
18_05_2026_10_55,23465.1,25581.8,1403.9,13065.3,28049.6,14994.1
18_05_2026_11_00,23455.2,25587.8,1404.05,13062.8,28027.2,14989.5
18_05_2026_11_05,23476.4,25636.9,1401.8,13086.4,28001.2,15006.4
18_05_2026_11_10,23470.1,25634.1,1403,13090.2,27985.3,15003.1
18_05_2026_11_15,23494.1,25653.1,1401.8,13083,27990.9,15021.6
18_05_2026_11_20,23516.2,25679.9,1403.5,13101.4,28039.1,15033.7
18_05_2026_11_25,23495.8,25642.6,1403.55,13078.3,28093.6,15016.7
18_05_2026_11_30,23528.6,25680.6,1407.2,13080.5,28098,15034
18_05_2026_11_35,23560.7,25703.4,1408.5,13087.8,28114.9,15053.1
18_05_2026_11_40,23534.2,25665.4,1405.45,13071.3,28094.8,15038.2
18_05_2026_11_45,23512.7,25636.3,1402.4,13051.2,28061.4,15022
18_05_2026_11_50,23499.7,25611.8,1402.1,13045.7,28104.4,15013.5
18_05_2026_11_55,23474.7,25602.2,1401.8,13039.9,28077.9,15001.7
18_05_2026_12_00,23477.9,25601.3,1402.9,13034.5,28120.9,15003.2
18_05_2026_12_05,23492.5,25614.6,1402.9,13036.9,28153.4,15009
18_05_2026_12_10,23524.8,25624.5,1403.45,13045.1,28253.4,15028.2
18_05_2026_12_15,23520.7,25596.7,1403.7,13067.3,28216.6,15020.4
18_05_2026_12_20,23535.9,25594.3,1405.2,13072.4,28234.2,15031.5
18_05_2026_12_25,23553.4,25624.1,1405.55,13075.7,28265.2,15045.8
18_05_2026_12_30,23593.9,25687.5,1408.1,13108.5,28319.1,15065.7
18_05_2026_12_35,23604.4,25701.9,1406.15,13123.3,28347.9,15067.8
18_05_2026_12_40,23584.8,25672.9,1404.25,13106.8,28293.3,15054.6
18_05_2026_12_45,23578.8,25657.7,1404.65,13109,28287.5,15049.8
18_05_2026_12_50,23589.2,25669.8,1404.15,13103,28299.6,15057.9
18_05_2026_12_55,23636.9,25730.9,1405.55,13162.9,28301.9,15090
18_05_2026_13_00,23646.3,25727.3,1405.25,13168.2,28333.9,15092.2
18_05_2026_13_05,23610.3,25657.7,1404.5,13138.5,28281.5,15071.2
18_05_2026_13_10,23615.9,25661.6,1404.4,13139.2,28311.4,15068.8
18_05_2026_13_15,23620.3,25658.9,1404.05,13138.7,28314.2,15065.5
18_05_2026_13_20,23627.7,25662,1403.3,13146.8,28318.1,15071.6
18_05_2026_13_25,23618.9,25631.2,1404.7,13145.5,28310.4,15066.7
18_05_2026_13_30,23621.5,25647.2,1404.7,13158,28250.2,15070.2
18_05_2026_13_35,23607.1,25634.9,1404.5,13153.2,28265.8,15063
18_05_2026_13_40,23622.4,25640.3,1405.4,13171.9,28268.6,15070.1
18_05_2026_13_45,23624.4,25630.6,1404.8,13164.7,28254.1,15072.9
18_05_2026_13_50,23642.8,25632.9,1405.05,13188,28260.8,15077
18_05_2026_13_55,23640.9,25615.5,1408.25,13198.2,28287.1,15073.9
18_05_2026_14_00,23641.3,25642.3,1408.2,13198.3,28292.1,15081.8
18_05_2026_14_05,23615.2,25600.4,1407.5,13181.8,28268.6,15066.8
18_05_2026_14_10,23624.8,25609,1408.15,13188.5,28268.8,15076.8
18_05_2026_14_15,23612.2,25578.1,1405.6,13183,28254.4,15069.8
18_05_2026_14_20,23591.1,25538.7,1405.85,13178.2,28240.8,15054.2
18_05_2026_14_25,23614.3,25552.2,1407.1,13192.1,28293.1,15063.9
